"","SpecCode","Species","Genus","SpeciesRefNo","Author","FBname","PicPreferredName","PicPreferredNameM","PicPreferredNameF","PicPreferredNameJ","FamCode","Subfamily","GenCode","SubGenCode","BodyShapeI","Source","AuthorRef","Remark","TaxIssue","Fresh","Brack","Saltwater","DemersPelag","Amphibious","AmphibiousRef","AnaCat","MigratRef","DepthRangeShallow","DepthRangeDeep","DepthRangeRef","DepthRangeComShallow","DepthRangeComDeep","DepthComRef","LongevityWild","LongevityWildRef","LongevityCaptive","LongevityCapRef","Vulnerability","Length","LTypeMaxM","LengthFemale","LTypeMaxF","MaxLengthRef","CommonLength","LTypeComM","CommonLengthF","LTypeComF","CommonLengthRef","Weight","WeightFemale","MaxWeightRef","Pic","PictureFemale","LarvaPic","EggPic","ImportanceRef","Importance","PriceCateg","PriceReliability","Remarks7","LandingStatistics","Landings","MainCatchingMethod","II","MSeines","MGillnets","MCastnets","MTraps","MSpears","MTrawls","MDredges","MLiftnets","MHooksLines","MOther","UsedforAquaculture","LifeCycle","AquacultureRef","UsedasBait","BaitRef","Aquarium","AquariumFishII","AquariumRef","GameFish","GameRef","Dangerous","DangerousRef","Electrogenic","ElectroRef","Complete","GoogleImage","Comments","Profile","PD50","Emblematic","Entered","DateEntered","Modified","DateModified","Expert","DateChecked","TS"
"162","6212","Salvelinus anaktuvukensis","Salvelinus",5723,"Morrow, 1973","Angayukaksurak char",NA,NA,NA,NA,76,"Salmoninae",2210,1,"fusiform / normal","O",NA,"This species is synonym of <i>Salvelinus malma</i> (Walbaum ,1792) in Eschmeyer (CofF ver. May 2011: Ref. 86870) following Scharpf (2006).  Please send references, or more studies are needed.","2",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"12193",NA,NA,34.76,30,"TL",NA,NA,"5723","20.950000762939453","TL",NA,NA,12193,NA,NA,NA,NA,NA,NA,NA,27547,"of no interest",NA,NA,NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Found only in small headwater streams (Ref. 27547).  In the winter, it congregates in flowing streams (Ref. 27547).  Reported to spawn in the spring (Ref. 27547).",NA,"0.5",0,22,"1992-08-03T00:00:00Z","303","2011-06-24T00:00:00Z","10","1994-03-30T00:00:00Z",NA
"163","48135","Salvelinus andriashevi","Salvelinus",53210,"Berg, 1948","Chukot char",NA,NA,NA,NA,76,"Salmoninae",2210,NA,NA,"O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,"non-migratory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,29.8999996185303,"TL",NA,NA,"593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,NA,NA,"0.5",0,34,"1998-05-01T00:00:00Z","10","2014-06-02T00:00:00Z",NA,NA,NA
"164","47701","Salvelinus boganidae","Salvelinus",26334,"Berg, 1926","Boganida char","Sabog_u0.jpg",NA,NA,NA,76,"Salmoninae",2210,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.48,46.5,"TL",NA,NA,"593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits rivers and lakes (Ref. 26334).",NA,"0.5",0,34,"1998-04-15T00:00:00Z","65","2013-07-18T00:00:00Z",NA,NA,NA
"165","49332","Salvelinus colii","Salvelinus",59043,"(Günther, 1863)",NA,NA,NA,NA,NA,76,"Salmoninae",2210,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.68,30,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Occurs in lakes.  Feeds on benthic and planktonic invertebrates.  Spawns in November-December (Ref. 59043).",NA,"0.5",0,10,"1998-08-10T00:00:00Z","10","2010-07-10T00:00:00Z",NA,NA,NA
"166","2690","Salvelinus confluentus","Salvelinus",5723,"(Suckley, 1859)","Bull trout","Sacon_u0.jpg",NA,NA,NA,76,"Salmoninae",2210,NA,"fusiform / normal","O",NA,NA,"0",-1,-1,0,"benthopelagic",NA,NA,NA,51243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.38,103,"TL",NA,NA,"40637","62.5","TL",NA,NA,12193,14510,NA,4699,"SACON_U0",NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"public aquariums","based mainly on capture",9183,"-1",4699,"harmless",NA,"no special ability",NA,NA,-1,"Occurs in deep pools of large cold rivers and lakes (Ref. 5723).  Most common in high mountainous areas where snowfields and glaciers are present (Ref. 5723).  Rarely anadromous (Ref. 5723, Ref. 51243).  Lacustrine form matures in lakes and spawns in tributaries, where young reside for one to three years (Ref. 10367).",NA,"0.5",0,1,"1991-05-01T00:00:00Z","303","2014-03-14T00:00:00Z",NA,NA,NA
"167","62773","Salvelinus curilus","Salvelinus",53210,"(Pallas, 1814)",NA,"Samal_u1.jpg",NA,NA,NA,76,"Salmoninae",2210,NA,"fusiform / normal","O",NA,NA,"0",-1,-1,-1,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.46,75,"TL",NA,NA,"593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,NA,NA,"0.5",0,14,"2006-08-11T00:00:00Z","10","2013-09-20T00:00:00Z",NA,NA,NA
"168","47706","Salvelinus czerskii","Salvelinus",26334,"Dryagin, 1932","Cherskii's char",NA,NA,NA,NA,76,"Salmoninae",2210,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits rivers and lakes (Ref. 26334, 593).",NA,"0.5",0,34,"1998-04-15T00:00:00Z","303","2010-05-07T00:00:00Z",NA,NA,NA
"169","47712","Salvelinus drjagini","Salvelinus",26334,"Logashev, 1940","Dryanin's char",NA,NA,NA,NA,76,"Salmoninae",2210,NA,NA,"O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.04,90,"TL",NA,NA,"593","69.0999984741211","TL",NA,NA,593,8300,NA,593,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits rivers and lakes (Ref. 26334).",NA,"0.5",0,34,"1998-04-15T00:00:00Z",NA,"1998-04-15T00:00:00Z",NA,NA,NA
"170","54196","Salvelinus elgyticus","Salvelinus",31459,"Viktorovsky & Glubokovsky, 1981","Small-mouth char",NA,NA,NA,NA,76,"Salmoninae",2210,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.76,23.7999992370605,"SL",NA,NA,"31459",NA,NA,NA,NA,NA,114,NA,31459,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,NA,NA,"0.5",0,10,"1999-10-13T00:00:00Z",NA,"2001-08-29T00:00:00Z",NA,NA,NA
"171","62627","Salvelinus evasus","Salvelinus",59043,"Freyhof & Kottelat, 2005",NA,"Saeva_m0.jpg",NA,NA,NA,76,"Salmoninae",2210,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.68,30,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits deep water, below 80 m.  Spawns in all seasons with a peak in September and October (Ref. 59043).",NA,"0.5",0,10,"2006-04-26T00:00:00Z","10","2010-07-12T00:00:00Z",NA,NA,NA
"172","65605","Salvelinus faroensis","Salvelinus",59043,"Joensen & Tåning, 1970",NA,NA,NA,NA,NA,76,"Salmoninae",2210,NA,NA,"O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"59043",NA,NA,32.51,20,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits deep part of Lake Leynavatn.  Feeds mainly on chironomids and cladocerans.  Spawns in early October.  Attains a maximum size of up to about 20 cm SL (Ref. 59043).",NA,"0.5",0,10,"2010-07-10T00:00:00Z",NA,"2010-07-12T00:00:00Z",NA,NA,NA
"173","49334","Salvelinus fimbriatus","Salvelinus",59043,"Regan, 1908",NA,NA,NA,NA,NA,76,"Salmoninae",2210,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.51,20,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Found in a small oligotrophic lake about 9 km from the sea.  Feeds only on zooplankton.  Spawns in November-December (Ref. 59043).",NA,"0.5",0,10,"1998-08-10T00:00:00Z","10","2010-07-10T00:00:00Z",NA,NA,NA
"174","246","Salvelinus fontinalis","Salvelinus",86798,"(Mitchill, 1814)","Brook trout","Safon_u4.jpg",NA,NA,NA,76,"Salmoninae",2210,NA,"fusiform / normal","O",NA,NA,"0",-1,-1,-1,"benthopelagic",NA,NA,"anadromous",120291,"15",27,3899,NA,NA,NA,24,"72501",5,273,43.37,86,"SL",NA,NA,"7248","26.350000381469727","TL",NA,NA,12193,8000,NA,100229,"SAFON_U0",NA,NA,NA,4931,"minor commercial","very high","Questionable: based on ex-vessel price for species in this genus",NA,"up to 1,000 tons/year",NA,NA,NA,0,0,0,"0",0,"0",0,0,-1,"0","commercial","life cycle closed in commercial culture",12108,"never/rarely",NA,"public aquariums",NA,273,"-1",4699,"potential pest",NA,"no special ability",NA,NA,-1,"Occurs in clear, cool, well-oxygenated creeks, small to medium rivers, and lakes (Ref. 5723, 86798).  Nerito-pelagic (Ref. 58426).  Anadromous in some populations (Ref. 86798).  In its native range, general upstream movements have been observed in early spring, summer and late fall; downstream movements, in late spring and fall (Ref. 28546, 28548, 28549, 28550).  Some fish, popularly known as salters, run to the sea in the spring as stream temperature rises, but never venture more than a few kilometers from river mouths. It may remain at sea for up to three months (Ref. 28546, 28549, 28551).  Feeds on a wide range of organisms including worms, leeches, crustaceans, insects (chironomids, caddisflies, blackflies, mayflies, stoneflies and dragonflies (Ref. 5951), mollusks, fishes and amphibians (Ref. 3348, 10294); also small mammals (Ref. 1998).  Stomachs of some individuals contained traces of plant remains (Ref. 1998).  There are reports of introduced fish reaching 15 years of age in California, USA (Ref. 28545).  Cultured for food and for stocking (Ref. 27547).  Extensively used as an experimental animal (Ref. 1998).  Marketed fresh and smoked; eaten fried, broiled, boiled, microwaved, and baked (Ref. 9988).",NA,"0.5",0,2,"1990-10-17T00:00:00Z","2","2019-05-17T00:00:00Z","97","2003-01-29T00:00:00Z",NA
"175","49339","Salvelinus gracillimus","Salvelinus",59043,"Regan, 1909",NA,NA,NA,NA,NA,76,"Salmoninae",2210,NA,"elongated","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.18,18,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"A lacustrine species.  Attains a maximum size of up to about 18 cm SL (Ref. 59043).",NA,"0.5",0,10,"1998-08-10T00:00:00Z","10","2010-07-10T00:00:00Z",NA,NA,NA
"176","49335","Salvelinus grayi","Salvelinus",59043,"(Günther, 1862)",NA,NA,NA,NA,NA,76,"Salmoninae",2210,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,"10",30,59043,NA,NA,NA,NA,NA,NA,NA,37.05,25,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits lake at depths of 10-30 m, except during spawning season.  Feeds on Cladocera. Spawns in November in shallow rocky area (Ref. 59043).",NA,"0.5",0,10,"1998-08-10T00:00:00Z","10","2010-07-10T00:00:00Z",NA,NA,NA
"177","65003","Salvelinus gritzenkoi","Salvelinus",53210,"Vasil'eva & Stygar, 2000",NA,NA,NA,NA,NA,76,"Salmoninae",2210,NA,NA,"O",NA,NA,"0",-1,0,0,"pelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,NA,NA,"0.5",0,14,"2009-07-16T00:00:00Z","10","2014-06-02T00:00:00Z",NA,NA,NA
"178","49340","Salvelinus inframundus","Salvelinus",59043,"Regan, 1909",NA,NA,NA,NA,NA,76,"Salmoninae",2210,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.3,22,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Occurs in a small eutrophic lake with depth of up to 3 m.  Feeds on sticklebacks, molluscs and insect larvae.  Attains a maximum size of up to about 22 cm SL (Ref. 59043).",NA,"0.5",0,10,"1998-08-10T00:00:00Z","10","2010-07-12T00:00:00Z",NA,NA,NA
"179","47714","Salvelinus jacuticus","Salvelinus",26334,"Borisov, 1935","Yakutian char",NA,NA,NA,NA,76,"Salmoninae",2210,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits lakes.  Feeds on the larvae and pupae of chironomids (Ref. 593).",NA,"0.5",0,34,"1998-04-15T00:00:00Z","113","2000-05-01T00:00:00Z",NA,NA,NA
"180","10449","Salvelinus japonicus","Salvelinus",6376,"Oshima, 1961",NA,NA,NA,NA,NA,76,"Salmoninae",2210,NA,NA,"O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,NA,NA,"0.5",0,21,"1994-06-06T00:00:00Z","113","1997-09-25T00:00:00Z",NA,NA,NA
"181","49341","Salvelinus killinensis","Salvelinus",59043,"(Günther, 1866)",NA,NA,NA,NA,NA,76,"Salmoninae",2210,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.46,40,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits deeper part of lakes.  Moves to shallow areas to spawn.  Preys on insect larvae, bivalves and crustaceans.  Attains a maximum size of up to about 40 cm SL (Ref. 59043).",NA,"0.5",0,10,"1998-08-10T00:00:00Z","10","2010-07-10T00:00:00Z",NA,NA,NA
"182","62774","Salvelinus krogiusae","Salvelinus",53210,"Glubokovsky, Frolov, Efremov, Ribnikova & Katugin, 1993",NA,NA,NA,NA,NA,76,"Salmoninae",2210,NA,NA,"O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,NA,NA,"0.5",0,14,"2006-08-11T00:00:00Z",NA,"2006-08-11T00:00:00Z",NA,NA,NA
"183","62775","Salvelinus kronocius","Salvelinus",53210,"Viktorovsky, 1978",NA,NA,NA,NA,NA,76,"Salmoninae",2210,NA,NA,"O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,NA,NA,"0.5",0,14,"2006-08-11T00:00:00Z",NA,"2006-08-11T00:00:00Z",NA,NA,NA
"184","62776","Salvelinus kuznetzovi","Salvelinus",53210,"Taranetz, 1933",NA,"Sakuz_u0.jpg",NA,NA,NA,76,"Salmoninae",2210,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,NA,NA,"0.5",0,14,"2006-08-11T00:00:00Z","14","2007-07-24T00:00:00Z",NA,NA,NA
"185","65319","Salvelinus lepechini","Salvelinus",59043,"(Gmelin, 1789)",NA,NA,NA,NA,NA,76,"Salmoninae",2210,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"demersal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.19,75,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Found in large deep lakes, very rarely in rivers.  Feeds on fish, amphipods, mollusks, insects and gammarids.  Spawning occurs in lakes in shallow water along sand-pebble shores.  Reaches up to about 75 cm SL (Ref. 59043).",NA,"0.5",0,10,"2010-02-05T00:00:00Z",NA,"2010-02-05T00:00:00Z",NA,NA,NA
"186","6411","Salvelinus leucomaenis","Salvelinus",559,"(Pallas, 1814)","Whitespotted char","Saleu_u3.jpg",NA,NA,NA,76,"Salmoninae",2210,NA,"elongated","O",NA,NA,"0",-1,-1,-1,"benthopelagic",NA,NA,"anadromous",51243,"0",50,50550,NA,NA,NA,9,"56527",NA,NA,39.79,120,"TL",NA,NA,"56527",NA,NA,NA,NA,NA,15000,NA,56527,NA,NA,NA,NA,4537,"commercial","very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,-1,0,"0",0,"0",0,0,-1,"0","experimental",NA,1739,"never/rarely",NA,"never/rarely",NA,NA,"-1",4699,"harmless",NA,"no special ability",NA,NA,-1,"The land-locked form prefers low temperature streams, below 15°C.  Young of the sea-run form enter the sea at 2 years of age and return to the rivers for spawning when they are 4 years or older.  Found in summertime water temperature of 13-15° C (Ref. 12218).  Carnivore, feeding on insects and plankton (Ref. 12218).  Utilized fresh, smoked and frozen; can be broiled, microwaved and baked (Ref. 9988).  Two forms:  the land-locked form which reaches 35 cm, and the ocean form of 70 cm (Ref. 9137).",NA,"0.5",0,10,"1992-09-15T00:00:00Z","10","2017-08-09T00:00:00Z","1","1994-03-08T00:00:00Z",NA
"187","61678","Salvelinus levanidovi","Salvelinus",50550,"Chereshnev, Skopets & Gudkov, 1989",NA,"Salev_u1.jpg",NA,NA,NA,76,"Salmoninae",2210,NA,"elongated","O",NA,NA,"0",-1,-1,-1,"benthopelagic",NA,NA,"anadromous",46888,"0",50,50550,NA,NA,NA,NA,NA,NA,NA,62.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,NA,NA,"0.5",0,393,"2004-07-16T00:00:00Z","65","2013-07-18T00:00:00Z",NA,NA,NA
"188","49343","Salvelinus lonsdalii","Salvelinus",59043,"Regan, 1909",NA,NA,NA,NA,NA,76,"Salmoninae",2210,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5,15,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits deep lake.  Attains a maximum size of up to about 15 cm SL (Ref. 59043).",NA,"0.5",0,10,"1998-08-10T00:00:00Z","10","2010-07-12T00:00:00Z",NA,NA,NA
"189","49344","Salvelinus mallochi","Salvelinus",13696,"Regan, 1909",NA,NA,NA,NA,NA,76,"Salmoninae",2210,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,26,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"A lacustrine species.  Attains a maximum size of up to about 26 cm SL (Ref. 59043).",NA,"0.5",0,10,"1998-08-10T00:00:00Z","10","2010-07-10T00:00:00Z",NA,NA,NA
